t,ret,sigma2_true
972,-0.062042910704251344,0.000985479974721028
973,-0.052587646937402546,0.0018487815590180132
974,-0.072260153550573,0.0017459322680956626
975,-0.09194167277677312,0.002264516993116641
976,-0.061046741542949035,0.003112276572508191
977,-0.010440578721459686,0.002825763440047203
978,-0.03617335986985546,0.0021617287708941358
979,-0.08863829620142177,0.0019449154832394489
980,-0.06444399536166982,0.002960744797915718
981,-0.06310406632229071,0.0027700377780553475
982,-0.12300023139692476,0.002750115225109525
983,0.04310833575788557,0.004893363985961267
984,0.025599656710953638,0.004700364102122541
985,-0.0799087996814889,0.0036139909289392173
986,0.08751809923254701,0.004266448296114922
987,0.09381321388579884,0.005677422769348146
988,0.013924865024587514,0.005485038007252734
989,-0.008805929104235758,0.004176832699333129
990,0.01864866131189075,0.0032017331566871416
991,0.011171448985675505,0.0025389538797085834
992,-0.048794216394877285,0.0019548560403348948
993,0.006199009775150102,0.002061958854177652
994,-0.04595958204184132,0.0016432616275161196
995,0.0082356113862638,0.0018065678340820673
996,-0.0020311772728473904,0.001464131746358115
997,-0.006798971086534123,0.0011370407810639522
998,-0.04493454032214562,0.0008886425026063774
999,0.009058313845320735,0.0011193325489234265
1000,0.007622351061579501,0.0009407157233505155
1001,0.022854839963182386,0.0007362817874882832
1002,0.016168735147498364,0.0006860026873259863
1003,-0.00989755562608999,0.0005699393871321689
1004,0.011648724153761818,0.0004854661878266809
1005,-0.01307068997876833,0.00043254034983914976
1006,0.02090448875704952,0.0004045598887074568
1007,0.009339942710105248,0.0004566072262871154
1008,0.013094044349454523,0.0003702583988787368
1009,0.012855499299734879,0.0003336371457126111
1010,0.0031088661291589037,0.00029662594272730834
1011,-0.0014579223297718114,0.0002450009401906192
1012,0.014585275037547205,0.00020627691693280386
1013,0.02357069800399796,0.00022582278221544667
1014,0.014063274511434827,0.00028452119189102893
1015,-0.034175525463088864,0.0002571622454487183
1016,0.009235234426820069,0.0005060489815473523
1017,-0.017511736647305858,0.0004652948074980589
1018,-0.026693284787495587,0.0004700399899493361
1019,0.003852679482579383,0.0004875647392869441
1020,0.01605678267050344,0.0004053691041379955
1021,0.0024369208789798637,0.0003727449501601654
1022,-0.0037402023591805184,0.0003025280749478909
1023,-0.004108571516649555,0.00025219706468418256
1024,-0.009414822627884102,0.00021362810131182102
1025,-0.00011929392002398149,0.0001987995529907842
1026,-0.004154681519747274,0.00017127578503502123
1027,0.012853143494300836,0.00015429218392778977
1028,0.0010089821880896518,0.00017910404231629277
1029,-0.013537232755448927,0.00015646648795896887
1030,-0.013650223136308499,0.00017706497592686425
1031,0.010254782072217455,0.00018079368777325084
1032,0.013732410141253974,0.0001917519191908751
1033,0.01759009961953086,0.00019299107224201835
1034,-0.005537148682185042,0.00021823071973641232
1035,0.0038358700969058916,0.00020212567874719844
1036,0.007050147574404269,0.0001801934272693245
1037,-0.003979256864781599,0.00016427270960215932
1038,-0.009924045963690778,0.00015047559045297697
1039,0.0014648582738187766,0.00015146098492532502
1040,-0.0057901365616397985,0.00013717801080349127
1041,0.002377596086902059,0.00013324394317815335
1042,0.00972166419873083,0.0001240272298111348
1043,0.002803802606264616,0.00013182492769283307
1044,-0.0029787813509253107,0.00012010412693388724
1045,-0.007345792265030098,0.00011325837968545971
1046,-0.00607856106166671,0.0001157808746232897
1047,-0.008713651029490713,0.00011265359719290165
1048,0.013805831301120204,0.00011870440780610026
1049,0.005643076502840134,0.00016264014494583306
1050,0.035223643045183634,0.0001446140828691741
1051,0.021466268125926682,0.00039734492640390324
1052,0.005730662671783357,0.0003667313285977623
1053,0.001968119231100722,0.00029963657439676115
1054,0.028021693643954536,0.0002475012367213812
1055,-0.005833187580375947,0.0003784695546016066
1056,0.029913646525371082,0.0003363756592390834
1057,-0.009562414358428965,0.0005065063432385647
1058,0.01092162892827269,0.00046215136344337094
1059,0.009479822879169276,0.0004153582671099181
1060,0.0002708123546262091,0.0003442945687246569
1061,-0.015811455105031506,0.0002811680357072453
1062,0.012361770043337056,0.0002870767715794578
1063,-0.0020602083379329572,0.00029139493822517235
1064,-0.02195901666915845,0.000246972399876117
1065,-0.020836616787602957,0.00030400206997900246
1066,0.02172476389603303,0.0003111910107913953
1067,0.01851134905574098,0.0003960984669149974
1068,-0.02790580561777803,0.0003597389865400608
1069,0.02252032335821289,0.0005013377609077642
1070,-0.006598399071973102,0.0005844936627879481
1071,-0.04212743092707271,0.0004977891963984073
1072,0.020089752950420908,0.0007448177964975506
1073,0.04163081029266581,0.0007613997208163559
1074,0.01834201874931445,0.00088221136913437
1075,0.005564642007843873,0.0007153163750488275
1076,-0.013459857400607898,0.0005645074139514481
1077,-0.023966578922728875,0.0004922150532516202
1078,-0.0015035262074820515,0.0004915457008155704
1079,0.013710236013536395,0.00039427465370577686
1080,-0.017307415189240793,0.00035708563242461776
1081,0.00958742320806367,0.0003795397149953454
1082,0.014030002769265741,0.00034932816481172903
1083,0.012879017144039023,0.00031266133784961227
1084,-0.027190379407997158,0.00028177935466030754
1085,-0.022324840148390663,0.00042512034108761645
1086,-0.013083742083555377,0.000401103027726348
1087,0.0034402188647016697,0.00034501765221281526
1088,0.01650062453867841,0.000288038486487569
1089,0.012163174902406733,0.00029084844072379407
1090,0.023296401361659905,0.00025840825224080096
1091,0.0007446734784323539,0.00031801415221178634
1092,-0.00806687886483665,0.00026397925423685625
1093,-0.0034519452562694402,0.00023193073636902862
1094,-0.011986195526383397,0.00019660349077475322
1095,-0.008575991478146836,0.0001988120839203466
1096,-0.02176297597258647,0.00017918650563627847
1097,-0.00473726904849598,0.0002490680510674715
1098,0.004957875476285658,0.0002088081305678833
1099,0.014722431191722679,0.00018393916628813936
1100,-0.0035063448332011654,0.00020097750928734125
1101,-0.01336531718453175,0.00018117584670283217
1102,-0.03596140892092707,0.00018964551677078684
1103,-0.002751631512359386,0.00041277588070533347
1104,0.01483580649541523,0.0003366007226627178
1105,0.008715303437556355,0.00031854329734585813
1106,0.052970022262741535,0.00026897317905995473
1107,0.03292799283725834,0.0008193072465588203
1108,0.04365289735429154,0.0007512136727121047
1109,0.03763169441847484,0.0009284609019325326
1110,-0.03367413971637558,0.0009182504298539526
1111,-0.045295342812447056,0.0010671037059991164
1112,-0.01100410545398792,0.0011348236319672896
1113,0.008208233825160113,0.0008825103057602853
1114,-0.010842361564169867,0.0007063832104943326
1115,0.037236384591940216,0.0005909882548574121
1116,0.017008341016648356,0.0008205538054173175
1117,-0.02116607084273618,0.000659097489191622
1118,-0.005162204242433004,0.0006367931583117233
1119,0.034300887773970466,0.0005026126772013937
1120,-0.027132779276325944,0.0006636740316400796
1121,-0.01990376125297699,0.0007828764973434519
1122,0.007305236687493076,0.000650083618574553
1123,-0.026797172430808366,0.0005346461539926145
1124,0.0050438283825706256,0.0006100070219250113
1125,0.046243556398882175,0.0005090297949814496
1126,-0.015878789788303763,0.000835653240126592
1127,0.001210913892021449,0.0007912796157025586
1128,-0.0012537696297220313,0.0006285593639429574
1129,0.022724564548099697,0.0004977823921169461
1130,-0.014612428601609693,0.0005173335741537553
1131,-0.0239856152655297,0.0004956023231039256
1132,-0.02566408348172071,0.0004844339539159531
1133,-0.02583953433267919,0.0004903166422859342
1134,-0.02304482950627944,0.0004933995906272064
1135,0.02811092308541144,0.00047112964387293444
1136,-0.060646757916327884,0.0006037529981208193
1137,-0.02602499615164799,0.0014813302400449317
1138,0.03040368927349275,0.001175670196448061
1139,-0.011977322474619136,0.0011516280915764394
1140,-0.005887111770113123,0.0009707852053997384
1141,0.012372340906821329,0.0007565920814145788
1142,0.039236027546964036,0.0006297036506047634
1143,-0.044483597415700606,0.0007949321547093269
1144,-0.010840900547439965,0.001223436012583462
1145,-0.025147665762008022,0.0009471405208136554
1146,0.04250743763158154,0.0008779292812531065
1147,0.0559746874848438,0.0011902467656223754
1148,-0.016400534783701407,0.0013956772859031958
1149,0.05310144146523141,0.0012266385359267463
1150,0.016549105187609083,0.0017080040171320115
1151,-0.009174701317212663,0.0013189201995660288
1152,0.03699581330195379,0.001042193523312742
1153,0.03307814954121227,0.0011490172290345134
1154,-0.004138103666195377,0.0010300998062047883
1155,-0.022085023344196757,0.00081978776846394
1156,-0.01660418885814754,0.0007316871072757733
1157,-0.041360840053818716,0.0006089546853278614
1158,0.014899499688878692,0.0008159598064221763
1159,-0.012381574921261277,0.0007546277760546545
1160,-0.012072919403269213,0.0006567241214964803
1161,0.006392607428194235,0.0005339548889729432
1162,0.00889388582104621,0.0004394056341786947
1163,0.011241356998456981,0.00036456204524236386
1164,0.009466707249557999,0.00031742342174675004
1165,0.006830655729138384,0.0002729144315638291
1166,0.013940984039956666,0.00023305162476655884
1167,-0.007444131977441268,0.00023330873712948616
1168,0.001983191553513573,0.00021940943964283153
1169,-0.006983056939487865,0.00018992844192956937
1170,-0.0093250698708665,0.00017750781494066235
1171,0.00044827923737860874,0.00016775219160418642
1172,-0.010628810735198242,0.00014804501083860667
1173,-0.02314912640147848,0.00015930647210571515
1174,-0.008775524926100394,0.00023757148052633013
1175,-0.010615690947195465,0.00020449998545659623
1176,-0.011244083446427298,0.00019585234887606204
1177,-0.003791086754024441,0.00018743421829269297
1178,0.015313884107864549,0.0001628329513077888
1179,0.009508718314697174,0.0001981797198622645
1180,0.016240621223831613,0.00017894652830237134
1181,-0.03694382974030847,0.000205263155412433
1182,-0.030398976512848806,0.0005313615636946928
1183,0.020681873706807935,0.0005318908497488983
1184,0.043223769505861966,0.0005646240971322868
1185,0.05092034342272589,0.0007692952502626958
1186,-0.004922961848644407,0.0010157243040776207
1187,0.038868873803430126,0.0008319481822078009
1188,0.009797821553867941,0.00103687689651316
1189,-0.030393348010034203,0.0008060913400827325
1190,-0.001889903695641584,0.0008395243925380987
1191,0.0011466791809486225,0.0006605252977275142
1192,-0.041890812481745726,0.0005205674227766261
1193,-0.0056934458212838735,0.0008053137205303067
1194,0.030952886548767815,0.0006321842405205057
1195,0.06400201541961698,0.0007037459771189363
1196,-0.0379406592511031,0.001294617494115325
1197,-0.05397783580442037,0.0015524828475277082
1198,-0.03721728301881834,0.0016214839464764525
1199,0.0029316106625490645,0.0014257878773422247
1200,-0.010231519975928497,0.0011174329051723592
1201,-0.03485767288281743,0.000898946673884489
1202,0.007775203765794715,0.0009342570984725276
1203,-0.0428683942494941,0.0007742807542584484
1204,0.02148187890455347,0.0010735623115526102
1205,0.06206339312711416,0.0010457887632972537
1206,0.022779025916003653,0.0015020663682693337
1207,0.013452021358302639,0.0011867818524705668
1208,0.005222805972259463,0.0009468506298290921
1209,0.039755522677950544,0.000739450637096699
1210,-0.0241031652085451,0.000920949689415416
1211,-0.01262027422018569,0.0009476083976568678
1212,0.023510407555726195,0.0007461338274201234
1213,0.06340073817601341,0.0007214891291232473
1214,0.045221357813912864,0.0013222752144823728
1215,0.03521684002357773,0.0012674116129331825
1216,0.0012413203804860907,0.0011594683750029591
1217,-0.042895670682251794,0.0009033506988812361
1218,-0.03486362965075959,0.001095594568017701
1219,0.008675504420081113,0.00100321963106439
1220,0.03431526810780485,0.0008242396221006064
1221,0.03617401459171686,0.0008639988764931428
1222,-0.01597978562185779,0.0008709153643798171
1223,-0.006463337419992962,0.0007884016634665168
1224,0.0008838397323194106,0.0006182815426794058
1225,-0.014218333065769768,0.0004889052181145747
1226,-0.01177137190830459,0.000437093085504588
1227,-0.00019918002284816745,0.0003684172632678086
1228,-0.005002921532998586,0.0002997665335939683
1229,0.009481060003539555,0.00025348787841636584
1230,4.9695245540581355e-05,0.00023695642879043328
1231,0.009847339245906066,0.00020057210679946645
1232,0.0017348995855795976,0.00019549607566641942
1233,0.012241327598635252,0.00016818148264964323
1234,-0.00964809875352088,0.0001811707811718905
1235,-0.04058281669822095,0.00019026114832274243
1236,-0.021510540400598917,0.0004863443881398815
1237,0.022195572827506737,0.00043014730157225656
1238,0.0018629187792837882,0.00048493311346716264
1239,-0.01072648768299975,0.0003898775093256127
1240,-0.031519064022766656,0.00033790599681971276
1241,0.01616147197724239,0.0004688023581647793
1242,0.020425221303012144,0.00048493519916123636
1243,0.023144495487710547,0.00044335979002181337
1244,-0.006389963455595259,0.00044383196101879357
1245,-0.013156151692294562,0.00038073641219482255
1246,-0.007807973648347339,0.00033542023023991856
1247,0.008111215638967252,0.00028101973075019676
1248,-0.00990718857648158,0.00025197742276299374
1249,-0.004672789584139309,0.00024193813025443896
1250,-0.00724344875681364,0.0002044634039266077
1251,0.009114898517738078,0.00018516439446829622
1252,-0.015336313190785236,0.00018485951913095055
1253,-0.0017017521461000964,0.00022811106577298645
1254,-0.0038159933516134403,0.00019366403978161203
1255,-0.011306821674434284,0.00017069128124173216
1256,-0.03499014763382345,0.00017357873183563064
1257,0.0245062948416907,0.0003912078632586213
1258,-0.03096999335810329,0.0005335675598729093
1259,0.005945971617798789,0.0007350814787934557
1260,0.010797175201902317,0.0006183619215179789
1261,-0.0102768261137091,0.000502800400512838
1262,0.022531334543848362,0.0004326004641927411
1263,0.04574401532758491,0.000486499849651221
1264,0.003298841505669763,0.0007550558055545792
1265,-0.00041142624008631097,0.000597858097602886
1266,0.0058684216001824606,0.0004731519632084042
1267,0.005169442695081936,0.0003858800014880592
1268,-0.020382376218066853,0.00031596098857671333
1269,0.0164186433307191,0.00035932368805822437
1270,0.0410956793613234,0.0003882241348240883
1271,-0.03341337161129398,0.0006154818215415938
1272,0.07638060227637176,0.0008596344734133891
1273,0.022226892358709834,0.002269471417472567
1274,-0.11596059521250383,0.0017449328442769453
1275,0.029007691122617713,0.0043810154253772484
1276,0.06203771421151833,0.0039653474820712815
1277,-0.0648212260805105,0.0036058465331087696
1278,-0.055270953335018407,0.004013509607734801
1279,-0.01862429870018644,0.0034131224109092877
1280,-0.008534506498780133,0.0026307482408294883
1281,-0.003115829896580632,0.002022678945314532
1282,0.0035298914395694775,0.001553534363687753
1283,0.056551734480586244,0.0012006688861045623
1284,-0.046735634283705356,0.0016204477569346258
1285,-0.0006318307118101574,0.0020005482598207014
1286,0.07452508658191408,0.0015645837039913206
1287,0.017364301220605765,0.0023637184929782024
1288,0.0005986355464453333,0.0018126682631373393
1289,-0.05106537718591926,0.001393664984850863
1290,-0.001606732714533874,0.0016559035157477776
1291,-0.013471705605467697,0.0012924488259727566
1292,-0.000792389869331129,0.0010514515404324823
1293,-0.005409682897881572,0.0008180343581344645
1294,-0.012039206364165814,0.0006476345781366232
1295,-0.00020999193457441002,0.0005368336981132002
1296,-0.03243094588716192,0.00042772274770419864
1297,-0.05528639250701917,0.0005838349899110691
1298,-0.006638286224074108,0.0009857922318530598
1299,0.048948468185067984,0.0007695254032468452
1300,0.010875209053438552,0.0011206716086607717
1301,-0.0008893691115553581,0.0008694610067981168
1302,-0.0011976114354541399,0.0006791504897729211
1303,0.03864882175628608,0.000534880057796802
1304,0.0018485834618276154,0.0007606768135985952
1305,-0.0018786270963214184,0.0006048244984757824
1306,-0.038242071589160605,0.00047842828051394295
1307,-0.0049858442981072304,0.0007053477392606228
1308,-0.007026902487568014,0.0005563275197302155
1309,-0.0025347081827929714,0.0004544698938462761
1310,-0.028596879002013357,0.00036461199236306985
1311,0.0031669765012243035,0.00047548408102506256
1312,0.051810894239388186,0.00039834788727582406
1313,-0.0157871061695633,0.0008764362164953154
1314,0.033512735376002745,0.0008350558993150735
1315,0.0077209824059014266,0.0009885241967442047
1316,-0.005697301901989946,0.0007691327964860711
1317,0.0076452753001368425,0.0006099304453795186
1318,-0.01971282732506174,0.0004994397768582796
1319,-0.04187146125770361,0.0005014099673432259
1320,-0.04265312906246994,0.0007115289106528899
1321,-0.006833704084976791,0.0008306696550293918
1322,-0.003614631944293954,0.0006495199443395945
1323,-0.005308940924542901,0.0005152354103501661
1324,0.04145051610480792,0.00041505358421101536
1325,-0.0037423727410221663,0.0007337118163084869
1326,0.004478986203807373,0.0006104958509388897
1327,-0.004930188127645877,0.0004936544531422277
1328,-0.022022179479580534,0.0004031352461362339
1329,0.029987047373930178,0.00042080619553566684
1330,0.004292129356005058,0.0005994605289933219
1331,0.012062411056638842,0.0004759579311019004
1332,-0.010175757576990711,0.0004161162331018232
1333,-0.028180830848576765,0.00037158269400264633
1334,-0.019651483977944934,0.0004466891512093079
1335,-0.021928637375978447,0.00040456203103591675
1336,0.01045578670585821,0.00040652593127839227
1337,0.04046655298826323,0.0003738610315284529
1338,0.004936492899441909,0.0006160157969606186
1339,-0.014674252698253756,0.0004885379607237401
1340,-0.0048354403559341275,0.0004344142651261671
1341,-0.03109958843451023,0.00035003730344286614
1342,-0.00021009563030413014,0.0004946936044640459
1343,0.021520624948706085,0.0004031591380514044
1344,0.01588898000480494,0.00041677337536073246
1345,-0.015859056372788404,0.0003663668950769161
1346,-0.027496198608639565,0.00037179558888914807
1347,0.002374094470773609,0.00042697277140672335
1348,0.003982835003461178,0.0003552608637476286
1349,0.03142112288478797,0.00029060012894927207
1350,-0.027962186628409866,0.00045248959696260265
1351,-0.006676530731877953,0.0006245661881406555
1352,-0.020750433101241847,0.0004933363329963564
1353,-0.03704260218363327,0.0004902465196352041
1354,-0.006348088938332644,0.0006299724867965395
1355,0.02882591395799834,0.0004974347098603058
1356,0.004520546946049085,0.0005805656854633614
1357,-0.0017856109908587683,0.0004603894072916161
1358,-0.021858214680208,0.0003693888928884334
1359,0.0009947214312046565,0.00040311033974279735
1360,-0.018685396281335018,0.0003320225435294445
1361,-0.0076943970800865315,0.0003587251948870876
1362,0.04097651920827885,0.0002947634116036739
1363,0.007728766634838269,0.0006301323280260404
1364,-0.01199571921318363,0.0004976827693491453
1365,0.006327258412945048,0.0004281983937772875
1366,0.011826035418319508,0.00036153560745014787
1367,0.018500513196363744,0.0003163080617450903
1368,-0.01062108015747653,0.0003197480438048059
1369,-0.006454114119649975,0.0003058646108864775
1370,-0.009924610440834229,0.00025462851386301986
1371,-0.005301218434638135,0.00023172374129462852
1372,0.018977412855912226,0.0001981896113555897
1373,-0.00651506377666685,0.0002562346073449561
1374,-0.003336373956885348,0.00023896023380191278
1375,0.02660850149019544,0.00020138869380168122
1376,0.01368464502171557,0.00033277095514190933
1377,-0.010649444282592136,0.0002869890566641336
1378,-0.009192566761800327,0.00027125258389779544
1379,0.005294559485627497,0.00023540755700656823
1380,-0.011388679536217224,0.0002082603518207403
1381,0.032618727147671986,0.00021399111829207814
1382,-0.041768097513018805,0.00045812112706710643
1383,-0.009530346204204733,0.0009009473024352934
1384,-0.023773385338443566,0.0007028161020639776
1385,0.036461882691159866,0.0006793688988296722
1386,0.026105716540847777,0.0009151569924196785
1387,0.0015371129047576687,0.0007823361945121256
1388,-0.0024556282315044385,0.0006138270774429922
1389,-0.006727684479852313,0.0004860796525189215
1390,-0.007853186009844424,0.00039720628313399974
1391,0.005928224950520661,0.0003305569176294293
1392,-0.009610886841432043,0.00028226328539695
1393,-0.01614149745490933,0.0002613124738705073
1394,0.014946657759067459,0.0002606948098631528
1395,0.005815003385647583,0.00028792332728805884
1396,-0.010772486401254276,0.0002392248933292437
1397,-0.005214874393682829,0.00022923748611983498
1398,0.011147392824976508,0.00019559915048854165
1399,0.0038810937068938078,0.0001988796123655511
1400,-0.009050971594513527,0.0001711911696451813
1401,-0.007709293105278389,0.00016916510017930895
1402,-0.02583157944069285,0.00015563481950009317
1403,-0.005699656424945769,0.00027285883013403737
1404,-0.020906819510208105,0.00022686503347874192
1405,0.007791172823117762,0.00028783247490254027
1406,0.011370661637244721,0.00027045479442509417
1407,0.028875302950156726,0.00024251581622282173
1408,0.01522275607257407,0.0003663248845098302
1409,-0.01417264942732685,0.0003183463848424146
1410,0.01235108050880457,0.0003192640293723297
1411,-0.0034517806436355014,0.00031652454197231836
1412,0.0019409766513068145,0.00026976414030912475
1413,0.023371224052057982,0.00022686987010590794
1414,-0.006311121320602683,0.0003063148123850412
1415,-0.004501009126959253,0.0002788983338436942
1416,0.004961255297522156,0.0002324718233674468
1417,0.01668342395736248,0.00020270367482657674
1418,0.0024775988991721357,0.00022746469114817513
1419,-0.0030326721600520547,0.00019249196049119348
1420,0.0019237828623630976,0.00016772086419195267
1421,0.005688643514268533,0.00014850837514841556
1422,0.017246984044003506,0.00013848311800711751
1423,-0.006156027178097058,0.0001831381975303269
1424,-0.0003861630486513787,0.00017876729722322997
1425,0.0019569868110496436,0.00015601546196014474
1426,-0.01895749958431446,0.00013882484840891393
1427,-0.028468259764623208,0.0002079122398784178
1428,-0.016262384307422537,0.0003109410385060501
1429,0.0008709940200406039,0.0002836296807864368
1430,0.018365612961968873,0.00023718350428826633
1431,-0.003077415520586036,0.00026944427176004137
1432,0.006166574259687902,0.00023421932092191936
1433,-0.022330111551642925,0.0002101531589872773
1434,0.0022360909986436483,0.0003059815357658944
1435,0.005184787184402723,0.00026322403019822803
1436,0.007980493161515513,0.00022254178456244987
1437,-0.0002727259058093362,0.0002002163213572949
1438,0.0013238383304157303,0.00017241203703298073
1439,-0.009521855636479608,0.00015128690769521024
1440,-0.016148537846832692,0.00015628449012542337
1441,0.013988548042327973,0.00018273004563351604
1442,0.019334167774784985,0.0002218710549149082
1443,0.012865918312502632,0.00024403373018885147
1444,0.02848680617852419,0.00022542904902576267
1445,-0.023067440819800264,0.0003470053381286092
1446,0.007430984205415173,0.0004636704801196535
1447,0.01286892613633051,0.0004106459522698911
1448,0.004089819936527196,0.00035401769557520847
1449,0.023596758536675914,0.0002891732100446489
1450,-0.029817895914535982,0.00035856768746618946
1451,0.00118407879705133,0.0005574859306451858
1452,-0.0005142747226763624,0.0004577577423722671
1453,0.013517485386530309,0.00036798954646267393
1454,-0.03557803641733731,0.0003422535646122921
1455,0.01582623279515025,0.0006078656450689755
1456,0.006501036542094748,0.0006057860876565536
1457,0.029167127995592616,0.00047965682102037014
1458,-0.018872370974759946,0.0005682127446225865
1459,0.013317495910676784,0.0005872611859433883
1460,-0.009935613689263798,0.000540394197360014
1461,-0.024390862485773775,0.00047135522057636887
1462,-0.04384919208405983,0.00048057013374229067
1463,-0.037213792532857844,0.0007293482802007876
1464,0.0647165399133324,0.0007609886815926729
1465,-0.031969236099970544,0.0017073406840364166
1466,-0.00592310630577893,0.001794391208249199
1467,0.0064235735157637495,0.0013827548812931237
1468,0.012549479724860204,0.0010750263325075729
1469,0.043888979020868205,0.0008634561622824997
1470,0.03872738135634608,0.0010578976555824548
1471,0.0017740852178595413,0.0010241272221670206
1472,-0.0041603318936745135,0.0008004613878201902
1473,-0.04256368385844895,0.0006289455446332776
1474,-0.04864885000143367,0.0008866159611330396
1475,-0.03508195826999118,0.0010480081851591044
1476,-0.0017902704093560263,0.000974380479854839
1477,0.0063977919255433615,0.000761490045468746
1478,-0.0342610772565862,0.0006041117061213289
1479,0.05272848775197536,0.0007565354598434194
1480,0.022448470782301104,0.0013934736524006098
1481,0.0009672472909647235,0.0010987021782876661
1482,0.009154678072296142,0.0008528852297536359
1483,-0.025314602401763656,0.0006858897922839747
1484,0.018781393727213366,0.0007046893652342055
1485,0.018526625145280015,0.0006861185234105604
1486,0.0019924598455214847,0.0005805233037810574
1487,0.001764174726565248,0.0004600653528189521
1488,-0.018665427288431433,0.0003694675028081097
1489,-0.0018554928842929284,0.00038071583887397517
1490,-0.022198605167686975,0.00030945761257807243
1491,-0.036021009028408796,0.0003682253462423306
1492,0.01196372014892086,0.0005176895965067315
1493,0.035684364524616465,0.0004876459166552832
1494,0.0011831097370473098,0.0006156220546731768
1495,-0.014216813638812007,0.0004929464563624173
1496,0.03229073936567351,0.0004317583005673429
1497,0.01826946064081463,0.0006191621630915511
1498,0.008741214662631535,0.0005164666305685546
1499,0.013704886468083882,0.000420668596614623
1500,-0.019346546660512137,0.0003728187495249947
1501,-0.029585745683933507,0.0004090033809931711
1502,0.021346044890667902,0.00046975871827582654
1503,0.0348269984043383,0.0005320628146242342
1504,0.020052438241802167,0.0006149624151806954
1505,-0.007907335537659186,0.0005296511650370091
1506,-0.010829390229309484,0.000447236438907345
1507,-0.002881822732003984,0.0003753975421732733
1508,-0.003097310836553443,0.00030475553067455197
1509,0.022230117061682573,0.00025277632770006627
1510,0.03954568118483116,0.000327261233718604
1511,0.06021182654952259,0.0005379122232783631
1512,-0.027171130947314534,0.001052836714208695
1513,-0.031375453246780774,0.0011400036783739877
1514,0.018455326153699818,0.001007098115079235
1515,0.01541251482150289,0.0009037801217209525
1516,-0.0018797508217791156,0.000729967785115297
1517,0.003068862157088339,0.0005768484008744256
1518,-0.0020711645288817833,0.00046053031552777357
1519,-0.047916720847682594,0.00037083100578836736
1520,0.003994330422847966,0.0007986602620409603
1521,-0.045201371953609744,0.0006670884939050686
1522,0.06924238523288989,0.0010379436789408343
1523,0.07306478743164864,0.002197320388259938
1524,-0.014912181890781558,0.0024019366771246093
1525,0.02354043339530084,0.0019973134854296536
1526,0.02749671588395814,0.001720546444422498
1527,0.02167901730266192,0.0014268700631214772
1528,0.010885288075684807,0.0011674289031995938
1529,0.025373428082457152,0.0009166574346438568
1530,0.03470468816847118,0.0008411951647998399
1531,0.07583523222965435,0.0008547527893292797
1532,0.023567191969391423,0.0017474134682328125
1533,0.009376764768901093,0.0013631606465469674
1534,0.01866698496465274,0.0010654458348490384
1535,-0.04375743154729947,0.0008926023924478371
1536,0.02569937637596837,0.0011930884639816215
1537,0.06179829097160415,0.001202893026237716
1538,-0.018866820481305654,0.0015918985625804742
1539,-0.014701060057968354,0.0014273383124078461
1540,-0.01911349882163049,0.0011177741167968647
1541,-0.002933849748013862,0.0009340417589783071
1542,0.008087049892684571,0.0007279188305180735
1543,0.04075838581436349,0.0005856913739577954
1544,0.03264844901602627,0.0008039177345827675
1545,-0.008605629208577761,0.0007637286021619082
1546,0.017075844035999283,0.000640249799855218
1547,0.00872352691171906,0.0005930483185467671
1548,-0.04445547279046865,0.00047419297856268543
1549,-0.056714373708316536,0.0008374831274537304
1550,-0.04785892726554734,0.0011533959436791535
1551,-0.0966882768460697,0.0012168871704989759
1552,0.00912742163817835,0.0026962304381884924
1553,0.0512227875167621,0.0022299954258005955
1554,0.00019298024322327302,0.002171725042785897
1555,-0.10147917584937638,0.0016844881376866714
1556,0.08068384752052236,0.003500285502474774
1557,-0.009866390337820495,0.004946299018346721
1558,0.07302065782471809,0.003977309261774229
1559,-0.06620720737728043,0.00443218246193392
1560,0.011693955863331397,0.004891650214946908
1561,0.07362256729530219,0.003909458725748974
1562,0.06572144401500898,0.004001886308550044
1563,0.04937467611219295,0.0036487652996974825
1564,0.0782266054259687,0.003118281845848476
1565,0.02615740347201673,0.003480033531666818
1566,0.029365310735763712,0.0026876849939943886
1567,0.042485101795361885,0.0022182278849760583
1568,0.06514805953774505,0.0020042308210439924
1569,-0.00048812104231404696,0.0022747792803098073
1570,-0.00023419553478977562,0.0017775881767880585
1571,-0.02666958155711932,0.001368253879169886
1572,-0.009074355866869884,0.0012205666595317575
1573,0.03204772300787963,0.0009476733305193965
1574,0.05589117122511609,0.0009767023492561254
1575,-0.022410886819431645,0.0012969933411602881
1576,-0.011276609656157836,0.0012378132570881118
1577,-0.019563904629652542,0.0009627137811953244
1578,-0.004200536819090248,0.000826590188939801
1579,0.053444639394077946,0.0006464315524592152
1580,0.03054997730794284,0.0011463320915860926
1581,0.0029532337054342605,0.0009735885515031211
1582,0.0012169479701365773,0.0007580502845422158
1583,-0.022165985228863993,0.0005949185314517567
1584,0.029109368036016922,0.000582931946577744
1585,0.01398324788670401,0.0007145014106158176
1586,0.00724825319685398,0.000572497533013334
1587,-0.005770543036421865,0.00046131787278997467
1588,0.026499314168779077,0.0003803645931438508
1589,0.005016947732115338,0.0004815813482374228
1590,0.009704119989310131,0.0003850656484430682
1591,-0.0017022395845201577,0.00033337955951269493
1592,-0.008754335933964675,0.00027572755329132543
1593,-0.002167026183953974,0.0002431265774121312
