t,ret,sigma2_true
835,-0.007031861001540019,0.0001
836,0.013968315580003663,0.0001
837,0.00531319728363193,0.0001
838,-0.020382135142917854,0.0001
839,0.0082404901393468,0.0001
840,-0.00018245194369458762,0.0001
841,-0.0024776045714845043,0.0001
842,0.0035082637116239258,0.0001
843,0.004063084837886915,0.0001
844,-0.020456871371441015,0.0001
845,-0.00820654344162319,0.0001
846,0.004062935141744083,0.0001
847,0.010518875196983355,0.0001
848,-0.014539131012887514,0.0001
849,-0.008797001922762405,0.0001
850,-0.019452456398852302,0.0001
851,0.005784376508314788,0.0001
852,-0.013260735675755694,0.0001
853,0.0040164052881895545,0.0001
854,0.0059506130089378075,0.0001
855,0.01502841023507473,0.0001
856,0.004915926545993047,0.0001
857,0.011099491508660466,0.0001
858,0.0038861468154036726,0.0001
859,-0.00959839007368858,0.0001
860,0.0003150893629391544,0.0001
861,0.011377110072310275,0.0001
862,0.0024343128103859074,0.0001
863,-0.009511847628968608,0.0001
864,0.007340818144360093,0.0001
865,0.016240727238498693,0.0001
866,0.006384589318367271,0.0001
867,0.003936058391420375,0.0001
868,0.016177803138765413,0.0001
869,0.01920892739661454,0.0001
870,0.01770819878348868,0.0001
871,0.006414740815101905,0.0001
872,0.014281655619920338,0.0001
873,0.004875350217380091,0.0001
874,0.006918026883674112,0.0001
875,0.0024648509239933508,0.0001
876,0.01919015499987531,0.0001
877,-0.006201825520449773,0.0001
878,0.006174185768228733,0.0001
879,0.0141276886403067,0.0001
880,0.007578353813253038,0.0001
881,0.009046164898653996,0.0001
882,0.006598177480085921,0.0001
883,0.008525010572645675,0.0001
884,0.027435844869015638,0.0001
885,0.011663581298211741,0.0001
886,0.004330952606776487,0.0001
887,-0.014924587197945307,0.0001
888,0.012998814879714016,0.0001
889,-0.011299290471531408,0.0001
890,0.00128821065225453,0.0001
891,-0.010424886230015442,0.0001
892,0.007514730069359224,0.0001
893,0.0046393622652762465,0.0001
894,-0.005000580142035997,0.0001
895,0.0015350450916378888,0.0001
896,0.0010923118555750098,0.0001
897,0.00849171058862214,0.0001
898,0.0004111218289248927,0.0001
899,-0.003252919476767686,0.0001
900,0.00039418627146713744,0.0001
901,-0.006497000115045072,0.0001
902,-0.004125802996185758,0.0001
903,0.01198258550168338,0.0001
904,-0.011060219046904605,0.0001
905,-0.0023276609836549644,0.0001
906,-0.020728828575863653,0.0001
907,-0.0030221038162019888,0.0001
908,0.012424183668960833,0.0001
909,0.0028893484561895427,0.0001
910,0.013188802112142056,0.0001
911,0.004820436609773345,0.0001
912,-0.01203079171282583,0.0001
913,0.005219201884218032,0.0001
914,0.0019041837338920095,0.0001
915,-0.0009748047962684047,0.0001
916,-0.014223787089238975,0.0001
917,-0.006334747050169634,0.0001
918,-0.005505804406391567,0.0001
919,-0.006073826644098093,0.0001
920,0.012489943314426058,0.0001
921,-0.012779586389093364,0.0001
922,0.006686628473599916,0.0001
923,0.01276949641043401,0.0001
924,0.0027336052785439835,0.0001
925,0.002358458872698386,0.0001
926,-0.013685934545278639,0.0001
927,-0.011443134553786592,0.0001
928,-0.009134762229787622,0.0001
929,-0.011012701036317282,0.0001
930,0.00706791308769973,0.0001
931,0.01713631647344437,0.0001
932,-0.0015226274170016551,0.0001
933,-0.02619101993002451,0.0001
934,-0.0003467480750209212,0.0001
935,-0.009441301187855519,0.0001
936,-0.021433800557297704,0.0001
937,-0.018840637071588145,0.0001
938,-0.016701097862023513,0.0001
939,-0.005328942274237069,0.0001
940,-0.011254852563098836,0.0001
941,-0.016098532659040245,0.0001
942,-0.008481098098010533,0.0001
943,-0.013657031569585157,0.0001
944,0.00808369476750059,0.0001
945,0.012000615585367486,0.0001
946,0.008087649541650256,0.0001
947,0.02267485313039602,0.0001
948,0.00029321381143850635,0.0001
949,-0.017898014596795866,0.0001
950,-0.025100825973796273,0.0001
951,0.011766650156742805,0.0001
952,0.020266584871518042,0.0001
953,0.023196656828067132,0.0001
954,0.0001914320229592975,0.0001
955,-0.00014295694818083863,0.0001
956,-0.007899048841652543,0.0001
957,0.003169222538168326,0.0001
958,-0.005651764706539843,0.0001
959,0.009945549036984946,0.0001
960,-0.0014450721083026812,0.0001
961,-0.00461201024210384,0.0001
962,-0.0089753467769602,0.0001
963,-0.010917744510753424,0.0001
964,-0.0033262687835174777,0.0001
965,0.0035908737848768498,0.0001
966,0.001178334874955444,0.0001
967,0.0018747718538065067,0.0001
968,-0.0037955336764001917,0.0001
969,-0.024177558517273177,0.0001
970,-0.017718893020014167,0.0001
971,0.002117533966164752,0.0001
972,0.008211215968092463,0.0001
973,-0.0006062398473964303,0.0001
974,-0.0039422017073747154,0.0001
975,-0.015346157082748668,0.0001
976,0.019282586151047817,0.0001
977,-0.010751463882785126,0.0001
978,-0.0055397987475181215,0.0001
979,-0.0031524772673379615,0.0001
980,-0.017685233592225645,0.0001
981,0.00022775847169361762,0.0001
982,-0.0027981556429959665,0.0001
983,-0.004343227054674937,0.0001
984,-0.003109396906464447,0.0001
985,-0.0030991132018138314,0.0001
986,0.0032009651155986293,0.0001
987,-0.0023583190982871555,0.0001
988,0.007168000422171591,0.0001
989,0.0018345778934509727,0.0001
990,0.0027558892010155845,0.0001
991,-0.01640115094087564,0.0001
992,0.007132875587919957,0.0001
993,-0.00967679579459028,0.0001
994,0.0027723158020448013,0.0001
995,0.009215085158193926,0.0001
996,0.018419788568306793,0.0001
997,0.030062409554838725,0.0001
998,0.010649219795267709,0.0001
999,0.01768075180087867,0.0001
1000,-0.007309509232482976,0.0001
1001,-0.014053739861626693,0.0001
1002,-0.007835699911824392,0.0001
1003,0.0004176560798663291,0.0001
1004,0.0011452932304497731,0.0001
1005,-0.001078548782864405,0.0001
1006,0.021009926472730762,0.0001
1007,0.01764765218569948,0.0001
1008,0.005350108861497291,0.0001
1009,0.011744652534941348,0.0001
1010,-0.00224263483492614,0.0001
1011,0.008272005444698203,0.0001
1012,-0.014743457184639189,0.0001
1013,0.006210492348395051,0.0001
1014,-0.007941702673426742,0.0001
1015,0.005548550905362441,0.0001
1016,0.0017875115693464917,0.0001
1017,0.0029807761164867136,0.0001
1018,0.009357626500116805,0.0001
1019,-0.01865281854522937,0.0001
1020,-0.007214581390721235,0.0001
1021,-0.003474387491039894,0.0001
1022,0.0018928982079006165,0.0001
1023,-0.0043955793036839245,0.0001
1024,-0.00812473228261693,0.0001
1025,2.1644219889213335e-05,0.0001
1026,0.0015181921464452533,0.0001
1027,-0.0022557712050041596,0.0001
1028,-0.0009068226155181433,0.0001
1029,-0.009941019762222338,0.0001
1030,0.00786705825014084,0.0001
1031,0.01440851108172663,0.0001
1032,0.0036543215012873323,0.0001
1033,0.007178100231305776,0.0001
1034,0.015060858008389447,0.0001
1035,0.0018755323031974841,0.0001
1036,-0.0008338345256631583,0.0001
1037,0.014215925703734327,0.0001
1038,0.007240433391573334,0.0001
1039,0.005211405338760395,0.0001
1040,0.00783917043107741,0.0001
1041,0.001517090755312018,0.0001
1042,-0.006566191166845482,0.0001
1043,-0.004663034107574038,0.0001
1044,0.0021713014534005515,0.0001
1045,0.00821011599847548,0.0001
1046,0.006830701884327748,0.0001
1047,0.006633834936846167,0.0001
1048,-0.005301371660244979,0.0001
1049,0.010792402485569768,0.0001
1050,0.0022017956096873517,0.0001
1051,-0.0027020466578140095,0.0001
1052,0.006663231366155887,0.0001
1053,-0.025274602109059786,0.0001
1054,0.0013370754830965327,0.0001
1055,0.004683499664371602,0.0001
1056,0.00014844786689348653,0.0001
1057,0.009233622502818698,0.0001
1058,-0.0015582095631051208,0.0001
1059,0.007346970845787921,0.0001
1060,0.002854420696076378,0.0001
1061,-0.004350256837551002,0.0001
1062,-0.011770335114897994,0.0001
1063,-0.012753608754934937,0.0001
1064,0.006812810833286243,0.0001
1065,0.015206933501922449,0.0001
1066,0.011793789106403019,0.0001
1067,0.006792055504897456,0.0001
1068,0.00977782070589024,0.0001
1069,-0.004345763168053439,0.0001
1070,0.010591418883678342,0.0001
1071,-0.012935994423017657,0.0001
1072,-0.027888783722470122,0.0001
1073,-0.000973844457511494,0.0001
1074,0.006934709576466115,0.0001
1075,0.008512939275797968,0.0001
1076,-0.021247204162031293,0.0001
1077,-0.017782764700001796,0.0001
1078,-0.005840879640289421,0.0001
1079,-0.012168150923761185,0.0001
1080,-0.008120119067731841,0.0001
1081,0.008023281866996908,0.0001
1082,0.0009857101635715381,0.0001
1083,0.01773798430677964,0.0001
1084,0.005019443615929068,0.0001
1085,-0.01460505514254753,0.0001
1086,0.006607772306766739,0.0001
1087,0.029327237836545735,0.0001
1088,0.012587510016834873,0.0001
1089,0.002742643640111724,0.0001
1090,-0.00299158038620436,0.0001
1091,0.0029770955494156453,0.0001
1092,0.00011583324995991476,0.0001
1093,-0.005375266556275869,0.0001
1094,0.005951477770301028,0.0001
1095,0.012024441155441531,0.0001
1096,-0.000532232970327525,0.0001
1097,-0.0033917817928739956,0.0001
1098,0.012497523461439347,0.0001
1099,0.009545042428030682,0.0001
1100,-0.009523326392565826,0.0001
1101,0.002459957315075248,0.0001
1102,0.009765966180626846,0.0001
1103,0.008986313665397285,0.0001
1104,0.02465665894588301,0.0001
1105,0.008365645576618334,0.0001
1106,-0.010491828610062695,0.0001
1107,-0.0013047253791353874,0.0001
1108,0.002191609237610874,0.0001
1109,0.013551514824097582,0.0001
1110,0.006985689661054482,0.0001
1111,0.009182415385572672,0.0001
1112,0.018491166820013616,0.0001
1113,0.006497779074998866,0.0001
1114,-0.013072689642007081,0.0001
1115,0.005680875832717457,0.0001
1116,0.006227428792974378,0.0001
1117,0.0242550302644442,0.0001
1118,0.02378757496352816,0.0001
1119,-0.00579207491040767,0.0001
1120,-0.002456321772590471,0.0001
1121,0.011948352304361008,0.0001
1122,0.0031980354772211477,0.0001
1123,0.018994214219437672,0.0001
1124,0.008455622280277601,0.0001
1125,-0.005530503028850361,0.0001
1126,0.00030224326162441365,0.0001
1127,0.003925399382823046,0.0001
1128,-0.006748088276612306,0.0001
1129,0.003649553447416647,0.0001
1130,0.011316286494312629,0.0001
1131,0.0008555874819629208,0.0001
1132,0.007892684684146063,0.0001
1133,0.02088831842685691,0.0001
1134,0.026645022040187764,0.0001
1135,0.0032815367815197116,0.0001
1136,0.005208577855176878,0.0001
1137,0.001213508016980789,0.0001
1138,0.005989422306736625,0.0001
1139,-0.011443157005464841,0.0001
1140,-0.001895633293893736,0.0001
1141,-0.0054294171813940965,0.0001
1142,-0.009515939326158471,0.0001
1143,0.0074965470338558575,0.0001
1144,-0.012322430425917075,0.0001
1145,-0.010182821794420364,0.0001
1146,0.0068198478523275865,0.0001
1147,-0.017457633078600748,0.0001
1148,0.005237014528361403,0.0001
1149,-0.016315854033520604,0.0001
1150,-0.02089393991725573,0.0001
1151,0.006986918363602053,0.0001
1152,0.0018650547458179895,0.0001
1153,0.0045756915938715784,0.0001
1154,-0.015337270217989576,0.0001
1155,0.004720907577690471,0.0001
1156,-0.006406894419306368,0.0001
1157,-0.0022969249155838397,0.0001
1158,0.018747122686341832,0.0001
1159,0.004105742862858819,0.0001
1160,-0.015696266960593314,0.0001
1161,0.004660003079203137,0.0001
1162,0.005932680056019982,0.0001
1163,0.005353132822573572,0.0001
1164,0.0032753861956444454,0.0001
1165,-0.00214457803022633,0.0001
1166,-0.0006861988719234227,0.0001
1167,-0.010360010781458973,0.0001
1168,0.008029477829411092,0.0001
1169,0.009127183234544508,0.0001
1170,-0.004509593341275737,0.0001
1171,0.0034134155260564635,0.0001
1172,0.006585429606872098,0.0001
1173,0.002897389276147472,0.0001
1174,-0.009467213818659862,0.0001
1175,-0.007749877022899333,0.0001
1176,-0.0077556008449964995,0.0001
1177,-0.006086782524085392,0.0001
1178,-0.004532538606859088,0.0001
1179,-0.0025948704349580743,0.0001
1180,0.00905256664788411,0.0001
1181,-0.00266267773936128,0.0001
1182,-0.008708574997001518,0.0001
1183,0.0015551376839472114,0.0001
1184,0.005888200021983644,0.0001
1185,0.005714821366410278,0.0001
1186,0.01540673301316611,0.0001
1187,0.012914002795181635,0.0001
1188,0.0001895437448394255,0.0001
1189,0.0006328238953938181,0.0001
1190,-0.0037243703671614716,0.0001
1191,-0.014554422781545466,0.0001
1192,-0.001844588449745742,0.0001
1193,0.011989769240212542,0.0001
1194,-0.005775546726799612,0.0001
1195,-0.011869455192661105,0.0001
1196,-0.00616130740087075,0.0001
1197,-0.012185761144679758,0.0001
1198,0.019494813654286094,0.0001
1199,-0.0013566547315855915,0.0001
1200,-0.013042051450602695,0.0001
1201,0.013745503038154359,0.0001
1202,-0.0008598176734886315,0.0001
1203,-0.0034782555049411522,0.0001
1204,0.00709511095199831,0.0001
1205,-0.002814771367010671,0.0001
1206,-0.0035475351117912743,0.0001
1207,0.009749508487468072,0.0001
1208,0.00874477472891983,0.0001
1209,-0.004073711706052371,0.0001
1210,0.0015286923562461507,0.0001
1211,-0.011365069089805105,0.0001
1212,-0.0018273789154541105,0.0001
1213,0.0017840289332116167,0.0001
1214,-0.001743608385152798,0.0001
1215,-0.002475453872096401,0.0001
1216,-0.0026552097866369144,0.0001
1217,-0.00427484255266159,0.0001
1218,0.010139543823315597,0.0001
1219,-0.0014631175335449893,0.0001
1220,0.002072320291855708,0.0001
1221,0.014680389411758105,0.0001
1222,0.00539018956812791,0.0001
1223,0.00236173058880079,0.0001
1224,0.008212670419244976,0.0001
1225,0.011439447094928739,0.0001
1226,-0.010518195725854473,0.0001
1227,0.0015582753691690365,0.0001
1228,0.003155534745619407,0.0001
1229,-0.005479859246634748,0.0001
1230,-0.006764118364350494,0.0001
1231,-0.00792427929714955,0.0001
1232,0.012246156663975657,0.0001
1233,0.01662967316874026,0.0001
1234,-0.004756283897403602,0.0001
1235,-0.01356130316155458,0.0001
1236,0.0006773384574433294,0.0001
1237,-0.007271348598637323,0.0001
1238,-0.00498470269082818,0.0001
1239,0.0013870093660915284,0.0001
1240,-0.004263668064149203,0.0001
1241,0.0040388579019242496,0.0001
1242,0.013740589089884028,0.0001
1243,-0.003435134399683642,0.0001
1244,-0.012060145061319338,0.0001
1245,-0.002599136687220265,0.0001
1246,-0.00809708467126913,0.0001
1247,-0.00142015985835903,0.0001
1248,0.017061019375865547,0.0001
1249,0.01080644537112306,0.0001
1250,-0.017454543507657683,0.0001
1251,-0.014949919599427913,0.0001
1252,-0.012990144867220159,0.0001
1253,-0.009268097885627342,0.0001
1254,-0.012164880554965377,0.0001
1255,0.006608240052753449,0.0001
1256,-0.001559965581430451,0.0001
1257,-0.016579428967050776,0.0001
1258,0.00171995672599693,0.0001
1259,0.009467350578851686,0.0001
1260,0.022737535288467822,0.0001
1261,0.014624037315691561,0.0001
1262,-0.011761946987657857,0.0001
1263,0.000895610562614747,0.0001
1264,-0.011199432955520163,0.0001
1265,0.01316888759856441,0.0001
1266,0.006778194895058937,0.0001
1267,0.010018022233371894,0.0001
1268,0.007159171359290994,0.0001
1269,0.006333597712296786,0.0001
1270,0.0040564647635870765,0.0001
1271,-0.011996731688427454,0.0001
1272,0.009178836676596872,0.0001
1273,0.007259863769875371,0.0001
1274,0.009006091048172599,0.0001
1275,0.0018998472135753372,0.0001
1276,-0.00764751594185035,0.0001
1277,0.014662834623964845,0.0001
1278,-0.010201256660666402,0.0001
1279,-0.030177062841103334,0.0001
1280,-0.025056486856465953,0.0001
1281,-0.01127415291357211,0.0001
1282,0.0025485464180696866,0.0001
1283,-0.006336463637386158,0.0001
1284,-0.007504184462964904,0.0001
1285,-0.012032525291032443,0.0001
1286,-0.011100782919026131,0.0001
1287,0.014717176406590886,0.0001
1288,0.003420745081441869,0.0001
1289,-0.006201524735431047,0.0001
1290,0.004209991173764702,0.0001
1291,0.02121989341132031,0.0001
1292,0.015797967024837423,0.0001
1293,-0.004203495442802365,0.0001
1294,-0.001702317133622549,0.0001
1295,0.012759298686975142,0.0001
1296,0.0035364910636082837,0.0001
1297,0.011011893913476565,0.0001
1298,0.006848470847608725,0.0001
1299,-0.016018128575733065,0.0001
1300,0.0001596961505107708,0.0001
1301,0.005219585583419585,0.0001
1302,0.009355737482849668,0.0001
1303,-0.0061275757981920755,0.0001
1304,0.005635733902588849,0.0001
1305,-0.0005318277993429965,0.0001
1306,0.0036368709054686067,0.0001
1307,-0.0011385789809096852,0.0001
1308,-0.008294020273100102,0.0001
1309,-0.006571044627947422,0.0001
1310,0.005005084244651172,0.0001
1311,0.002846938933812195,0.0001
1312,0.0068186784650390506,0.0001
1313,0.009582404922142141,0.0001
1314,0.007357480161465653,0.0001
1315,0.022506692776452526,0.0001
1316,0.003499637022986034,0.0001
1317,-0.014617919102502581,0.0001
1318,0.02084733733530434,0.0001
1319,0.002241246081334951,0.0001
1320,-0.01731401346467179,0.0001
1321,-0.020907661662857336,0.0001
1322,-0.007176747578397345,0.0001
1323,0.0005413661252757882,0.0001
1324,-0.01323892856063319,0.0001
1325,-0.0008251063988466622,0.0001
1326,-0.016817149426703433,0.0001
1327,0.0010595475764251096,0.0001
1328,-1.3243843618930552e-05,0.0001
1329,-0.016827219532222094,0.0001
1330,-0.002067300602904576,0.0001
1331,-0.001256793480227798,0.0001
1332,-0.00962640003054752,0.0001
1333,-0.003508280185166261,0.0001
1334,0.004628503023549514,0.0001
1335,0.0057189838939989855,0.0001
1336,-0.002286781644623878,0.0001
1337,-0.01781452062622927,0.0001
1338,-0.007633443699663587,0.0001
1339,0.005437064261311011,0.0001
1340,0.002354845358598225,0.0001
1341,-8.617472119737784e-05,0.0001
1342,0.0005099961344255794,0.0001
1343,-0.014213888923727047,0.0001
1344,-0.008500997625001694,0.0001
1345,-0.006205777066971274,0.0001
1346,-0.01456523036419326,0.0001
1347,0.007487113816808986,0.0001
1348,-0.010970027044995705,0.0001
1349,-0.004442380464331528,0.0001
1350,0.005861811567841153,0.0001
1351,0.0126023892908332,0.0001
1352,-0.006323921274968616,0.0001
1353,0.026194079715228497,0.0001
1354,0.012763492334998933,0.0001
1355,0.005305089425349327,0.0001
1356,0.014315021629065004,0.0001
1357,0.0069685823285631126,0.0001
1358,-0.008551049824506114,0.0001
1359,-0.009021471763282626,0.0001
1360,0.006137565453815095,0.0001
1361,0.008742400711621948,0.0001
1362,-0.005086311444487959,0.0001
1363,0.006731341891462208,0.0001
1364,0.005171878374844493,0.0001
1365,-0.0035059611394467954,0.0001
1366,0.004290715812317978,0.0001
1367,-0.004681382099633922,0.0001
1368,0.015076307872358165,0.0001
1369,0.010075079603800304,0.0001
1370,-0.001287642801055854,0.0001
1371,0.0004086728755872915,0.0001
1372,-0.012319177664480855,0.0001
1373,-0.01800254569487821,0.0001
1374,0.00809112522796949,0.0001
1375,0.0021827320055418883,0.0001
1376,0.0037467267111670017,0.0001
1377,-0.006162537038196303,0.0001
1378,-0.0043524993318669915,0.0001
1379,0.008608472375144947,0.0001
1380,-0.028469812330429833,0.0001
1381,-0.005401077555501701,0.0001
1382,-0.0028634789743518935,0.0001
1383,-0.007056692110167988,0.0001
1384,-0.004661751697349131,0.0001
1385,-0.005368890326074199,0.0001
1386,-0.004160148142157683,0.0001
1387,-0.011266425391101016,0.0001
1388,-0.002633316387243908,0.0001
1389,-0.0057091934048643786,0.0001
1390,-0.010138933621993028,0.0001
1391,-0.018719087918250797,0.0001
1392,0.0026849015503393435,0.0001
1393,-0.004032148155952851,0.0001
1394,-0.002309058429841448,0.0001
1395,0.00820062123321669,0.0001
1396,-0.011632632179179099,0.0001
1397,-0.02244422071476265,0.0001
1398,-0.006197115331050131,0.0001
1399,-0.0010645620969008036,0.0001
1400,-0.013833017603560682,0.0001
1401,0.002811678395909135,0.0001
1402,0.015379929163598035,0.0001
1403,0.013128651555151036,0.0001
1404,-0.007349389087297637,0.0001
1405,-0.004611086322819741,0.0001
1406,0.00629946701400468,0.0001
1407,0.0005286408313207298,0.0001
1408,0.0007302708872284931,0.0001
1409,-0.014562394665594827,0.0001
1410,-0.0004047265596735511,0.0001
1411,-0.0012538985764876107,0.0001
1412,-0.00871360423203562,0.0001
1413,-0.003556091502289458,0.0001
1414,0.023334208999477968,0.0001
1415,0.0294073930033306,0.0001
1416,0.011200089331085605,0.0001
1417,0.018768523860065597,0.0001
1418,0.002762245918100321,0.0001
1419,-0.011388879053415322,0.0001
1420,0.003354245301677083,0.0001
1421,0.013181514937759,0.0001
1422,-0.008634242808815045,0.0001
1423,0.0030374813441679596,0.0001
1424,0.004850103092089537,0.0001
1425,0.010597769426319284,0.0001
1426,0.010849716667583238,0.0001
1427,0.0018800807036794818,0.0001
1428,0.0027388228937044175,0.0001
1429,0.004276490580348329,0.0001
1430,-0.02120217885889407,0.0001
1431,-0.017824612917564542,0.0001
1432,-0.006261944419144295,0.0001
1433,-0.009864635926130173,0.0001
1434,-0.006211787294420935,0.0001
1435,0.0032191858906618267,0.0001
1436,-0.008893129080988006,0.0001
1437,-0.02339884173895031,0.0001
1438,0.0018017732535657166,0.0001
1439,0.005695205866664699,0.0001
1440,0.012971509914112389,0.0001
1441,-0.01662026804807633,0.0001
1442,-0.006393823560563165,0.0001
1443,-0.013346601107469361,0.0001
1444,-0.00908623140518512,0.0001
1445,0.007282383657243468,0.0001
1446,-0.0009164216375520881,0.0001
1447,0.0030463666896091636,0.0001
1448,0.004966968127902714,0.0001
1449,0.011180489488495876,0.0001
1450,0.005909594143227996,0.0001
1451,0.01298106473638617,0.0001
1452,0.00576286847290238,0.0001
1453,-0.007229747095610162,0.0001
1454,0.012599197696932471,0.0001
1455,0.012987178979620803,0.0001
1456,-0.0028476224545139106,0.0001
1457,-0.0026232984102260706,0.0001
1458,-0.006519119569194567,0.0001
1459,0.008387337260546869,0.0001
1460,0.009725445295103136,0.0001
1461,0.008771910839723271,0.0001
1462,0.008732384105073264,0.0001
1463,0.004489969020473306,0.0001
1464,0.005083912279968462,0.0001
1465,0.009231218003353824,0.0001
1466,0.0033666996916642093,0.0001
1467,0.00647291486305625,0.0001
1468,-0.02090613408799351,0.0001
1469,-0.013072906675858139,0.0001
1470,-0.005736895342808599,0.0001
1471,-0.0064187786296022575,0.0001
1472,-0.006931720893862894,0.0001
1473,-0.0005604435409072914,0.0001
1474,-0.003951661335888535,0.0001
1475,-0.01522529409703665,0.0001
1476,-0.013246060608641369,0.0001
1477,-0.019603777436327227,0.0001
1478,0.010528307458736402,0.0001
1479,0.003310675321689508,0.0001
1480,0.009926479943213763,0.0001
1481,-0.017525399198450756,0.0001
1482,-0.0036199470095713893,0.0001
1483,0.008341492474898378,0.0001
1484,0.004475298242577127,0.0001
1485,0.009650529684068179,0.0001
1486,-0.0036861300368549437,0.0001
1487,0.01167807609492975,0.0001
1488,-0.01474191036772929,0.0001
1489,-0.005377251455709006,0.0001
1490,0.02466089296160456,0.0001
1491,-0.0021125485685008793,0.0001
1492,-0.014126748154830173,0.0001
1493,-0.006957576934386331,0.0001
1494,0.0017415682643998351,0.0001
1495,0.003374465563836705,0.0001
1496,0.015424693193219612,0.0001
1497,0.018791969374998777,0.0001
1498,-0.014473252241536314,0.0001
1499,0.0034440564476797674,0.0001
1500,0.000468082529216788,0.0001
1501,-0.006099898852040538,0.0001
1502,-0.02766098099420122,0.0001
1503,-0.008845023462624514,0.0001
1504,-0.009982070096791064,0.0001
1505,-0.01309382314140409,0.0001
1506,-0.004041272676498253,0.0001
1507,0.007380467367943003,0.0001
1508,-0.02210166580855256,0.0001
1509,-0.019767815525140817,0.0001
1510,-0.0017530709896155254,0.0001
1511,0.0035850348291626027,0.0001
1512,0.0050899326027009865,0.0001
1513,-0.0022710721025739145,0.0001
1514,-0.022756144679421424,0.0001
1515,-0.0038410430199196876,0.0001
1516,-0.012053091171694251,0.0001
1517,-0.004707631286903944,0.0001
1518,-0.011587367085311575,0.0001
1519,-0.005664140560023863,0.0001
1520,-0.013040119590582667,0.0001
1521,-0.005106962581808923,0.0001
1522,-0.013827347266853845,0.0001
1523,0.006728677595052375,0.0001
1524,-0.005030145769032354,0.0001
1525,-0.0031246615991916676,0.0001
1526,-0.0011608110486748002,0.0001
1527,-0.023424123283890787,0.0001
1528,1.4993535273960524e-05,0.0001
1529,0.0019491084172076523,0.0001
1530,0.01436990144138939,0.0001
1531,-0.0035643349526433793,0.0001
1532,-0.019087237452528622,0.0001
1533,0.0029329327768153487,0.0001
1534,0.0037970276605531483,0.0001
1535,0.016525320856356034,0.0001
1536,0.013770201552500042,0.0001
1537,0.008367321789965089,0.0001
1538,0.011292662443628906,0.0001
1539,-0.010265744738286403,0.0001
1540,-0.01060470355464663,0.0001
1541,-0.001803511849523144,0.0001
1542,-0.0007379285545216391,0.0001
1543,-0.0037959609035695856,0.0001
1544,-0.009415046213688404,0.0001
1545,-0.02072026110326619,0.0001
1546,0.007923894884694518,0.0001
1547,0.0040408445182807465,0.0001
1548,0.012008552601099034,0.0001
1549,0.007979353824210536,0.0001
1550,-0.01070825745350507,0.0001
1551,-0.003075714353391268,0.0001
1552,0.007876938438862828,0.0001
1553,0.007015333322739042,0.0001
1554,-0.012565613132179366,0.0001
1555,-0.004085760334284932,0.0001
1556,0.020984624984003122,0.0001
1557,0.028577509318280462,0.0001
1558,0.005616243567444469,0.0001
1559,-0.007599293870366842,0.0001
1560,-0.005846538223833524,0.0001
1561,0.008486178658394168,0.0001
1562,-0.010876614919002806,0.0001
1563,0.00511926257946001,0.0001
1564,0.008594188563096856,0.0001
1565,-0.0024900655888608642,0.0001
1566,0.0030970837938945005,0.0001
1567,0.01460728763698019,0.0001
1568,-0.01508296375623005,0.0001
1569,-0.0001878556883912802,0.0001
1570,0.008253540065375322,0.0001
1571,0.015324012772579958,0.0001
1572,0.004279143778021581,0.0001
1573,0.006329793147327182,0.0001
1574,-0.0022078809438028156,0.0001
1575,0.005625956488347953,0.0001
1576,-0.003516269680728098,0.0001
1577,-0.006862053843037571,0.0001
1578,0.004694048326095122,0.0001
1579,0.007762616130105288,0.0001
1580,0.01272911206351246,0.0001
1581,0.001844623083928898,0.0001
1582,0.004196266036847879,0.0001
1583,0.0034330466310838713,0.0001
1584,-0.0013454924637184707,0.0001
1585,0.009308889675690987,0.0001
1586,0.013807799364154352,0.0001
1587,-0.0037062022447883537,0.0001
1588,-0.0020039769834728914,0.0001
1589,-0.0037347190101155664,0.0001
1590,0.023969472887555823,0.0001
1591,-0.0013734559356294884,0.0001
1592,-0.007586563314482848,0.0001
1593,-0.00970882355878168,0.0001
1594,0.0040134696982586995,0.0001
1595,0.010093940086424375,0.0001
1596,-0.005678634034058951,0.0001
1597,-0.016142923310701277,0.0001
1598,0.014485586970225737,0.0001
1599,-0.0004935584869803744,0.0001
1600,-0.023810382634332706,0.0001
1601,-0.017463939064492142,0.0001
1602,-0.026801103694337587,0.0001
1603,0.0028567057535474633,0.0001
1604,-0.004057879469394927,0.0001
1605,-0.02169844921970671,0.0001
1606,0.005453158998448806,0.0001
1607,0.011845087212699121,0.0001
1608,-0.007616122397523706,0.0001
1609,-0.005958798571094999,0.0001
1610,0.0004352661203347832,0.0001
1611,-0.012753794750693504,0.0001
1612,0.0027026230387257356,0.0001
1613,0.02519250443724766,0.0001
1614,0.019897011783984477,0.0001
1615,0.0023248244791297524,0.0001
1616,0.013587705032278238,0.0001
1617,-0.006918085736699096,0.0001
1618,0.002303812301696433,0.0001
1619,0.006225205749991878,0.0001
1620,0.005509563478209886,0.0001
1621,-0.015051125061296198,0.0001
1622,0.005556124205603536,0.0001
1623,-0.0022253258945971904,0.0001
1624,-0.01344799057658987,0.0001
1625,0.0027271590165737747,0.0001
1626,0.0033859628891601858,0.0001
1627,0.008281680400164967,0.0001
1628,0.006333922213933072,0.0001
1629,0.02175858320690117,0.0001
1630,0.0024115765393727248,0.0001
1631,0.0020793696507935533,0.0001
1632,-0.002375114900176106,0.0001
1633,0.011194848147296833,0.0001
